idx,name,price
452,"Buen Soldado, El",$77.900
453,Noches Sin Noche Y Algunos Dias Sin Dia,$82.900
454,Bhimayana. Experiencias De Un Intocable,$90.900
455,"Bufanda Roja, La",$77.900
456,Diario De Guerra 1940-1942,$58.900
457,Mejor Relato Del Mundo Y Otros No Menos...,$110.900
458,Cain El Ultimo Manuscrito,$78.900
459,Quemar Las Naves Los Cuentos Completos A...,$105.900
460,"Diabolicas, Las",$68.900
461,Si El Fuhrer Lo Supiera,$97.900
462,Coronada De Moscas,$84.900
463,Bajo El Sol. Las Cartas De Bruce Chatwin,$110.900
464,Algun Dia Escribire Sobre Africa,$86.900
465,Devoradores De Flores,$129.900
466,Yakarta,$69.900
467,Jacobo Reloaded,$62.900
468,Emparejamientos Juiciosos,$93.900
469,Aguardiente,$77.900
470,"Relaciones Peligrosas, Las",$126.900
471,Bola Negra,$58.900
472,"Jardines Estatuarios, Los",$90.900
473,De Repente Un Toquido En La Puerta,$71.900
474,Lluvia De Verano,$58.900
475,"Venus De Las Pieles, La",$78.900
476,Robinson Crusoe,$106.900
477,Bajo El Techo Que Se Desmorona,$70.900
478,Ulises. Primera Parte: La Maldicion De P...,$62.900
479,Hombrecitos Verdes,$75.900
480,Muss / El Gran Imbecil. Retrato De Un Di...,$66.900
481,Memorias De Una Madame Americana,$94.900
482,"Coleccionista (2ª Ed), El",$77.900
483,"Corazon De Las Tinieblas, El",$82.900
484,Aun Queda Mucho Por Decir,$90.900
485,"Jugador, El",$78.900
486,"Estrecho Rincon, El",$62.900
487,"Facultad De Las Cosas Inutiles, La",$114.900
488,Mil Millones De Años Hasta El Fin Del Mu...,$65.900
489,Y Por Mirarlo Todo Nada Veia,$53.900
490,Zumbidos En La Cabeza,$78.900
491,Atlas Descrito Por El Cielo,$74.900
492,En Busca Del Tiempo Perdido. Por El Cami...,$70.900
493,"Luz Impronunciable, La",$62.900
494,Segundo Cuerpo,$95.900
495,Cerco De La Iglesia De La Santa Salvacio...,$104.900
496,Prosa Temprana (4 Tomos) Y Obras Postuma...,$230.900
497,Memorias Postumas De Bras Cubas,$117.900
498,"Pajaros Amarillos, Los",$70.900
499,"Herencia Colonial Y Otras Maldiciones, L...",$86.900
500,Pancho Villa Toma Zacatecas,$106.900
501,"Hueco De La Mano, El",$98.900
502,"Libelula, La",$58.900
503,Oscuridad Total,$78.900
504,Extraños,$94.900
505,Carrera Por El Segundo Lugar,$93.900
506,Cuando La Vida Te Da Un Martillo,$93.900
507,"Memoria De Las Cosas, La",$37.900
508,"Viernes En Enrico'S, Los",$78.900
509,Moby Dick (En Historieta / Comic),$78.900
510,"Moscas Del Capital, Las",$94.900
511,Furinkazan La Epopeya Del Clan Takeda,$86.900
512,"Color Del Tiempo, El",$54.900
513,"Hora Entre El Perro Y El Lobo, La",$59.900
514,Signos Junto Al Camino,$137.900
515,Lancha Rapida,$78.900
516,Eternas Palabras Los Poemas Ineditos,$85.900
517,Mire Al Pajarito,$82.900
518,"Cortesano Y Su Fantasma, El",$66.900
519,"Isla De Los Condenados, La",$86.900
520,De Sangre Y De Sol,$66.900
521,Alfabeto,$70.900
522,Morirse De Memoria,$66.900
523,"Penas Del Joven Werther, Las",$78.900
524,Pistas Falsas,$53.900
525,"Siete Años De Abundancia, Los",$68.900
526,"Libro De La Selva De Londres, El",$62.900
527,Cronicas De Un Pais Que Ya No Existe. Li...,$82.900
528,"Aventuras De Tom Sawyer, Las",$98.900
529,Sepa La Bola. Grandes Verdades Y Brujeri...,$111.900
530,Tu Amor Es Infinito,$70.900
531,Joseph Conrad Y Su Mundo,$89.900
532,Caer,$70.900
533,Frankenstein O El Moderno Prometeo,$94.900
534,Fred Cabeza De Vaca,$77.900
535,Vida De Una Mujer (2ª Ed) Amorosa,$74.900
536,"Piedra Lunar, La",$49.900
537,"Viento Ligero En Parma, El",$70.900
538,Por Breve Herida,$89.900
539,"Amante De Lady Chatterley, El",$117.900
540,"Show De Gary, El",$86.900
541,Aquiles Enamorado,$54.900
542,Bosquejos De Infancia Y Adolescencia 178...,$90.900
543,"Paseante De Cadaveres, El",$94.900
544,"Patron, El",$74.900
545,Narrativa Breve Completa,$194.900
546,Letra Escarlata,$97.900
547,Edipo En Stalingrado,$85.900
548,Andamios,$49.000
549,Canciones Del Más Acá,$42.000
550,El Abuelo Que Saltó Por La Ventana Y Se...,$79.000
551,Juego De Mentiras,$76.000
552,HARRY POTTER Y EL MISTERIO DEL PRINCIP 6,$66.000
553,Los Gatos Guerreros Huellas Peligrosas,$49.000
554,El Ultimo Encuentro,$59.000
555,Los Gatos Guerreros La Nueva Profecía Il,$45.500
556,El Rey Medio Ahogado,$88.000
557,Animales Fantasticos Y Donde Encontrarlo...,$97.000
558,SI DECIDO QUEDARME,$58.000
559,Quidditch A Través De Los Tiempos 1a Edi...,$25.000
560,La Trenza,$75.000
561,La Mujer Justa,$69.000
562,Harry Potter Y La Orden Del Fenix,$87.000
563,Tierra Desacostumbrada,$51.000
564,La Casa De La Mezquita,$29.000
565,Suplica A La Mar,$50.000
566,HARRY POTTER Y EL PRISIONERO DE AZKABAN ,$63.000
567,Suite Francesa,$62.000
568,El Caso Collini,$75.000
569,Animales Fantasticos Y Donde Encontrarlo...,$59.000
570,Lo Que Fue De Ella ,$62.000
571,Harry Potter Y El Misterio Del Príncipe,$73.000
572,La Pesca de Salmon en Yemen,$16.900
573,Harry Potter Y El Prisionero De Azkaban,$135.000
574,Quidditch Atraves De Los Tiempos,$47.000
575,Harry Potter Y La Piedra Filosofal Huffl...,$70.000
576,Tres Dias Y Una Vida,$78.000
577,El Niño En La Cima De La Montaña,$62.000
578, Harry Potter Y El Cáliz De Fuego,$95.000
579,Madona Con Abrigo De Piel,$75.000
580,Sophie En Los Cielos De Paris,$66.000
581,Harry Potter Y La Cámara Secreta,$75.000
582,EL OFICIO DEL MAL,$90.000
583,Los Gatos Guerreros Antes De La Tormenta,$49.000
584,Harry Potter Y El Misterio Del Príncipe,$69.000
585,La Maestra De Piano,$59.000
586,Harry Potter Y El Cáliz De Fuego,$49.000
587,Solo Nosotros Dos,$49.900
588,"Miedo, Trump En La Casa Blanca",$57.900
589,El Libro De La Oscuridad Volumen 1 : La...,$59.000
590,Anatomia De Un Escandalo,$47.900
591,Eleanor Oliphant,$46.900
592,Tal Como Somos 2 Edición,$42.000
593,Miedo. Trump en la casa blanca.,$59.000
594,Mis Huellas A Casa,$57.000
595,Haz Espacio En Tu Vida,$39.000
596,Rebeldes De Irlanda,$69.900
597,La Elite. La Selección 2,$41.000
598,Mensaje En Una Botella,$41.000
599,Príncipes De Irlanda: La Saga De Dublín...,$83.000
600,Mensaje En Una Botella,$41.000
601,"Hijos Del Topo I, Los (Cain)",$53.900
602,Los Hijos Del Topo I (Cain),$55.000
603,Muérdeme Suavemente - Fernando Gomez,$45.000
604,Maus,$62.000
605,Cuatro Saga Divergente,$69.000
606,Trilogía Los Juegos Del Hambre,$190.000
607,La Quinta Ola,$77.000
608,Muerte en el Hoyo 18,$79.000
609,Faithful Place,$25.000
610,El Enemigo - Lee Child,$79.000
611,Trilogía Berlinesa - Philip Kerr,$95.000
612,Por Siempre Jamás,$79.000
613,Música del Adiós - Ian Rankin,$79.000
614,La Mujer Del Pelo Rojo,$60.000
615,Cien Años De Soledad Conmemorativa 50 Añ...,$150.000
616,El Amor En Los Tiempos Del Cólera (Edici...,$99.000
617,Tríptico De La Infamia,$63.000
618,Ruben Dario. Del Simbolismo A La Realida,$39.900
